what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1300959904772
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1300959904772
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1300959904810
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1300959904822
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1300959904833
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1300959904844
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1300959904887
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1300959904900
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1300959904911
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1300959904930
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1300959904973
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1300959904973
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1300959904982
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1300959904998
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1300959905011
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1300959905020
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1300959905027
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1300959905036
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1300959905042
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1300959905050
os,sysinfo,,,"win32",1300959905053
arch,sysinfo,,,"x86",1300959905053
ws,sysinfo,,,"win32",1300959905053
locale,sysinfo,,,"zh_CN",1300959905053
processors,sysinfo,,,"2",1300959905053
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300959905053
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1300959905053
java.specification.name,sysinfo,,,"Java Platform API Specification",1300959905053
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300959905053
java.specification.version,sysinfo,,,"1.6",1300959905053
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1300959905053
java.version,sysinfo,,,"1.6.0_20",1300959905053
java.vm.info,sysinfo,,,"mixed mode",1300959905053
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1300959905053
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300959905053
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300959905053
java.vm.specification.version,sysinfo,,,"1.0",1300959905053
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1300959905053
java.vm.version,sysinfo,,,"16.3-b01",1300959905053
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1300959905078
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300959905224
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1300959905286
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300959905336
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300959905472
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1300959905525
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1300959906250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300959907033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300959911324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300959924681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300960216623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300960218116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300960673888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300960681585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300960691360
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1300960691582
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300960692023
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1300960693813
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1300960694087
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1300960694152
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1300960694168
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1302096121423
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1302096121423
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1302096121439
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1302096121454
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1302096121454
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1302096121485
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1302096121501
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1302096121517
